,000016.SH,000016.SH,000016.SH,000300.SH,000300.SH,000300.SH,000905.SH,000905.SH,000905.SH,000852.SH,000852.SH,000852.SH
,open,close,volume,open,close,volume,open,close,volume,open,close,volume
date,,,,,,,,,,,,
2012/2/16,1770.399,1761.877,1718172800,2544.641,2536.074,5439543100,3572.321,3577.202,4377796500,3765.16,3775.798,4558345182
2012/2/17,1774.189,1765.652,1235148000,2551.815,2537.086,3899471600,3582.513,3565.306,3280805200,3778.31,3763.086,3610783178
2012/2/20,1790.39,1769.412,1815601500,2571.907,2540.706,5615332900,3610.74,3574.458,4039259700,3807.925,3771.663,3899242849
2012/2/21,1772.247,1779.94,1353279300,2544.835,2562.453,4789480800,3569.231,3618.302,3680377600,3765.474,3820.259,3808073574
2012/2/22,1781.982,1795.26,2408352000,2564.315,2597.476,7637665600,3617.178,3689.004,5179167100,3819.685,3895.765,5099157996
2012/2/23,1794.348,1799.644,2341844800,2595.779,2606.256,7037712600,3686.731,3700.888,4694868800,3892.532,3900.044,4667701420
2012/2/24,1801.39,1826.716,3200157600,2607.339,2648.017,8599970800,3698.678,3756.825,5658942700,3896.02,3941.745,4857053736
2012/2/27,1833.444,1828.408,3591972700,2658.121,2656.573,10151403400,3767.602,3764.326,6574951100,3948.55,3942.394,5865182882
2012/2/28,1826.898,1839.055,2568752900,2652.342,2662.463,7759253600,3748.335,3745.58,4900866200,3923.233,3907.702,4849053274
2012/2/29,1835.773,1822.769,2052745300,2655.858,2634.143,5912020600,3733.629,3696.144,4041516000,3896.105,3858.542,3760471278
2012/3/1,1814.317,1818.279,1423742100,2622.737,2633.345,4214844100,3679.04,3715.673,3563681000,3843.988,3887.172,3211543935
2012/3/2,1821.039,1843.848,2325153900,2637.961,2679.934,6412203400,3719.957,3794.416,4623462800,3891.389,3961.58,4064676614
2012/3/5,1847.454,1827.938,2426254900,2687.74,2662.698,7139545800,3805.676,3798.377,4910451700,3971.62,3981.733,4438523302
2012/3/6,1822.521,1794.264,2333394700,2654.799,2621.052,6244714800,3786.158,3760.585,4563923600,3973.324,3954.189,4445042048
2012/3/7,1777.843,1776.363,1885313200,2596.479,2603.005,5694873300,3718.765,3732.707,4210384000,3912.026,3939.305,4202223371
2012/3/8,1782.695,1798.1,1995471500,2612.403,2635.791,5754941300,3741.479,3791.827,4320005300,3947.312,3993.563,3956206200
2012/3/9,1803.912,1811.486,1730970800,2644.1,2664.302,5525892100,3802.092,3848.108,4400341800,4002.382,4053.904,4229852838
2012/3/12,1810.095,1796.937,2032876800,2663.243,2654.402,6232721600,3852.605,3871.12,4707843700,4060.525,4078.684,4246604734
2012/3/13,1795.679,1813.201,1703528800,2653.681,2681.073,5840446900,3867.971,3910.064,4749636800,4074.989,4114.569,4520168431
2012/3/14,1823.115,1776.407,3830446300,2694.475,2605.106,10842654000,3924.49,3734.317,7659077500,4126.936,3919.621,7082113543
2012/3/15,1774.556,1760.476,2553367500,2602.661,2585.546,7256596000,3726.365,3689.014,5089393600,3907.136,3869.059,4852163636
2012/3/16,1764.762,1780.076,1945933400,2591.8,2623.52,5809125900,3693.317,3786.617,4553522600,3872.736,3971.51,4372924303
2012/3/19,1775.961,1778.981,2065259600,2617.662,2630.013,5764662500,3788.388,3829.696,4540098300,3970.246,4040.955,4289173445
2012/3/20,1774.986,1755.725,2183244600,2622.66,2584.445,5811406500,3819.722,3746.284,4141484200,4028.371,3949.486,4045696020
2012/3/21,1765.73,1758.624,2114353600,2597.375,2587.793,5800254400,3757.0,3760.047,4028183200,3959.064,3965.638,3866676744
2012/3/22,1759.319,1760.335,1698532400,2586.938,2583.747,4492677700,3754.873,3742.388,3365333800,3960.412,3956.74,3416169821
2012/3/23,1756.194,1747.916,1638124800,2575.327,2552.94,4332925600,3727.146,3670.129,3286979300,3941.921,3873.485,3222409915
2012/3/26,1747.851,1749.888,1107033500,2551.425,2555.442,3181621100,3661.391,3666.279,2488481600,3863.502,3860.819,2449534156
2012/3/27,1756.995,1749.185,1232553300,2565.551,2547.143,3594460400,3681.741,3652.876,2610910300,3872.744,3852.903,2697050921
2012/3/28,1743.41,1708.853,1726663500,2538.458,2474.9,5000579000,3638.767,3490.007,3627013500,3835.215,3663.069,3452663744
2012/3/29,1702.058,1688.09,1797997800,2463.688,2443.122,4613130400,3471.357,3425.702,3080146600,3636.354,3580.747,2889934162
2012/3/30,1693.648,1705.633,1520740300,2447.939,2454.899,3702708600,3422.812,3416.856,2482601700,3575.351,3560.485,2534020423
2012/4/5,1698.744,1735.283,2284275700,2449.208,2512.832,5433168700,3420.026,3531.549,2935244800,3562.147,3676.546,2838607689
2012/4/6,1732.512,1737.512,1596262100,2509.445,2519.83,4236857600,3530.63,3554.027,3006546600,3675.844,3713.277,3044841428
2012/4/9,1730.45,1721.426,1081941600,2510.533,2495.146,3537098600,3544.01,3512.914,2582002700,3702.709,3666.366,2630842890
2012/4/10,1719.577,1736.24,1269050500,2490.283,2519.788,4133590500,3496.125,3554.038,2882622300,3647.139,3710.364,3069324554
2012/4/11,1721.187,1734.594,1534702100,2494.517,2520.036,4251031000,3513.498,3566.476,3272145100,3667.46,3739.421,3439622849
2012/4/12,1736.675,1770.947,2175109000,2522.828,2570.436,5648840900,3568.815,3640.407,4179733400,3740.794,3818.153,4377387619
2012/4/13,1771.304,1777.068,1763160800,2575.052,2580.454,5309264300,3653.604,3675.028,4822225700,3823.756,3850.725,4719874495
2012/4/16,1767.667,1770.679,1275889200,2564.231,2574.044,4083970000,3644.666,3685.481,4422581500,3822.884,3868.563,4321192948
2012/4/17,1769.463,1749.4,1210386800,2572.364,2541.883,3781546700,3679.92,3631.556,4285433200,3864.328,3815.248,4594069155
2012/4/18,1754.76,1789.627,2161754800,2550.905,2599.908,5868840800,3637.549,3714.02,4425445000,3818.114,3904.486,5006309235
2012/4/19,1788.746,1791.382,1674210400,2598.329,2596.056,4644810900,3712.529,3704.705,4036202200,3902.256,3901.323,4465994322
2012/4/20,1788.016,1815.882,2308990200,2591.51,2626.839,6144637900,3696.658,3736.365,4583035900,3890.639,3932.118,4815682548
2012/4/23,1812.933,1799.907,1903417900,2624.751,2606.038,5866493800,3731.549,3691.574,5316741000,3927.512,3867.25,5368476063
2012/4/24,1795.802,1808.859,2713560500,2594.801,2604.866,7113955800,3658.615,3666.395,5573181400,3828.312,3832.415,5596547021
2012/4/25,1805.498,1819.217,2176907700,2598.228,2625.99,6246805300,3654.749,3718.911,6291045400,3820.214,3894.923,5776372009
2012/4/26,1825.041,1822.206,1830416600,2632.718,2631.487,5896566700,3720.742,3700.028,5345881700,3899.519,3870.688,5282313979
2012/4/27,1823.366,1822.542,1591620100,2630.549,2626.157,4823358600,3690.159,3664.638,3884701500,3858.76,3837.878,3935463553
2012/5/2,1846.864,1862.755,3075065000,2660.673,2683.487,8014865400,3707.816,3718.259,4765640400,3875.504,3874.242,4514816515
2012/5/3,1860.536,1864.295,1972814300,2679.517,2691.518,5936109000,3707.505,3733.816,4161311800,3866.262,3892.933,4082393625
2012/5/4,1862.311,1876.658,2234413300,2689.624,2715.879,6321808600,3730.723,3758.004,4067145100,3889.182,3924.256,4258314464
2012/5/7,1864.382,1866.619,2396388500,2699.447,2717.778,6854731400,3741.663,3784.556,4231275700,3903.455,3954.183,4120944751
2012/5/8,1865.858,1862.401,2369931300,2717.408,2709.116,6311084000,3783.083,3783.472,4079656300,3950.946,3958.42,4222102517
2012/5/9,1846.72,1830.132,2083435300,2685.187,2657.514,5840028300,3759.39,3717.47,3933110600,3932.233,3897.47,4208225261
2012/5/10,1829.752,1829.607,1850838700,2657.87,2657.214,4696257600,3713.402,3731.131,3239118000,3889.706,3912.465,3578679292
2012/5/11,1826.036,1815.732,1479774100,2652.313,2636.917,4100614300,3727.587,3715.385,3236015900,3909.235,3886.516,3711355656
2012/5/14,1827.51,1800.503,1975773000,2653.806,2615.534,5208248400,3745.829,3710.097,3797367600,3916.206,3880.78,3884004321
2012/5/15,1790.717,1801.064,1557058400,2597.644,2617.374,4576727100,3679.341,3705.883,3311038200,3849.34,3865.876,3791037002
2012/5/16,1796.127,1774.243,1697677800,2610.161,2574.647,4328027400,3696.613,3660.312,3259432600,3857.778,3826.03,3479861524
2012/5/17,1776.72,1801.11,1572910200,2577.961,2613.942,4372838900,3656.825,3714.186,3667487000,3821.009,3880.794,3923865337
2012/5/18,1788.264,1775.572,1549693300,2595.547,2573.976,4342212400,3691.643,3655.858,3775156800,3856.097,3810.514,4042675817
2012/5/21,1775.287,1784.943,1400175600,2572.369,2587.231,3860209000,3650.923,3653.546,3149620100,3802.522,3802.147,3335433127
2012/5/22,1792.752,1810.411,1566367900,2598.167,2627.525,4277352900,3666.136,3711.055,3453119000,3811.954,3852.179,3192378694
2012/5/23,1806.791,1801.466,1562665800,2621.786,2616.869,4371953100,3702.814,3708.919,4001372500,3845.116,3844.083,3803916455
2012/5/24,1800.275,1789.434,1414697700,2613.095,2595.26,4284406600,3697.916,3678.093,3748289500,3832.32,3816.309,3556427383
2012/5/25,1790.45,1776.376,1297055800,2595.261,2573.103,3927300400,3675.51,3635.516,3569443600,3816.26,3773.093,3434128627
2012/5/28,1771.693,1800.913,1804054600,2562.596,2614.689,5633927500,3622.129,3687.455,4196548400,3759.777,3822.53,4024709975
2012/5/29,1800.683,1824.429,2221575600,2615.145,2650.854,7213563700,3686.575,3745.678,4761059300,3819.585,3881.067,4603509399
2012/5/30,1821.654,1818.385,1568708900,2646.37,2642.258,5185543600,3739.039,3752.219,3961972000,3877.265,3889.618,4067314065
2012/5/31,1803.241,1804.593,1256311100,2623.158,2632.042,4410746900,3732.467,3753.593,3678437800,3869.314,3898.591,3622213660
2012/6/1,1806.479,1808.527,1493402500,2633.601,2632.998,4419105600,3752.019,3744.437,3495140000,3896.87,3892.216,3395764723
2012/6/4,1790.693,1760.955,1892674800,2598.733,2559.026,5247850200,3684.037,3621.808,3714006400,3826.079,3754.999,3819587250
2012/6/5,1765.672,1763.7,1284482600,2565.186,2558.842,3777991000,3625.142,3617.614,2779218400,3756.774,3748.975,2848064037
2012/6/6,1768.017,1768.575,1335594900,2564.226,2557.401,3385769400,3621.636,3600.163,2540549900,3753.894,3734.666,2493888821
2012/6/7,1780.198,1757.766,1205135600,2579.425,2542.184,3484118600,3635.572,3581.137,2562953700,3766.546,3712.697,2738972597
2012/6/8,1766.052,1738.587,1772149000,2558.843,2524.329,4385642600,3615.112,3564.158,2618253900,3742.755,3697.722,2672872198
2012/6/11,1741.185,1756.031,1460195400,2529.599,2558.265,4009826000,3565.335,3630.314,2678314300,3697.235,3760.43,2724484172
2012/6/12,1746.588,1745.454,1468567400,2543.765,2540.178,3793667600,3611.92,3608.391,2531887500,3744.688,3738.892,2533167976
2012/6/13,1750.515,1771.422,1493448600,2546.791,2580.636,4501456800,3615.712,3674.875,3170999200,3742.89,3803.815,3086721195
2012/6/14,1764.888,1756.301,1253250200,2573.329,2560.421,4024793400,3669.036,3652.705,3056998800,3796.458,3777.587,3022284196
2012/6/15,1760.998,1769.492,1592889400,2565.189,2568.054,4278607800,3657.788,3648.994,2782101800,3780.95,3784.172,2818928019
2012/6/18,1778.092,1776.244,1163989300,2576.629,2581.212,3569362800,3663.138,3684.727,2620301000,3796.149,3824.152,2785258933
2012/6/19,1774.267,1764.881,1105539300,2577.362,2558.621,3270055300,3681.684,3657.958,3013596800,3818.442,3799.515,2838599798
2012/6/20,1767.054,1763.631,1003667700,2563.643,2552.611,2985063900,3663.986,3636.09,2577804300,3803.666,3784.332,2526489485
2012/6/21,1760.411,1735.336,1318893800,2547.048,2512.185,3539673200,3628.216,3590.837,2467284800,3777.619,3729.205,2724951656
2012/6/25,1729.099,1704.567,1571327000,2501.163,2456.518,4010673500,3576.366,3493.116,2448152900,3716.487,3633.235,2475871490
2012/6/26,1692.485,1700.499,1128920600,2442.562,2454.915,3173400800,3474.164,3489.972,2463238100,3612.747,3627.992,2341130854
2012/6/27,1698.859,1695.031,978088100,2452.666,2447.195,3000755300,3486.515,3476.403,2323327400,3624.301,3615.949,2356926371
2012/6/28,1697.4,1681.384,979935100,2451.664,2425.729,3054311300,3484.227,3427.819,2464760900,3620.467,3562.42,2499641468
2012/6/29,1677.381,1708.856,1373390100,2418.862,2461.612,3799494100,3413.329,3470.965,2525431800,3543.987,3610.25,2354753503
2012/7/2,1715.957,1706.168,1417870600,2473.545,2465.238,4051007800,3491.753,3509.503,2618734100,3628.798,3659.612,2937848931
2012/7/3,1705.822,1710.412,1278719700,2464.85,2468.721,3869335400,3507.63,3515.778,2810215600,3656.509,3672.966,3238887899
2012/7/4,1715.338,1712.937,1091045400,2474.527,2464.919,3445214200,3519.508,3497.748,2323478000,3675.5,3659.605,3093465179
2012/7/5,1702.626,1695.356,1149372900,2450.3,2430.37,3472614500,3486.809,3418.202,2497651600,3647.354,3572.745,2973042433
2012/7/6,1692.289,1711.579,1771329100,2435.059,2472.614,4961060500,3436.306,3486.546,2965821300,3587.679,3645.546,3329900930
2012/7/9,1699.414,1668.022,1727471800,2455.892,2416.036,4922330200,3464.018,3398.805,2926749800,3623.753,3553.28,3403063709
2012/7/10,1666.223,1664.424,1190551200,2411.003,2406.706,3554998400,3386.629,3365.665,2322305200,3538.779,3512.122,2835580948
2012/7/11,1661.143,1672.252,1169016900,2402.184,2425.572,3762431200,3358.562,3404.104,2125446700,3504.888,3544.09,2625379579
2012/7/12,1668.908,1680.05,2053150100,2420.036,2449.181,5671769100,3398.62,3450.302,3171109700,3536.863,3596.42,3397650682
2012/7/13,1674.051,1685.019,1174366600,2441.013,2450.633,3672525600,3435.173,3435.084,2431207100,3581.58,3570.765,2977516378
2012/7/16,1688.775,1657.623,1287997100,2452.595,2399.731,4277187000,3434.508,3311.089,2914620200,3563.167,3416.2,3500124183
2012/7/17,1653.74,1669.706,1019261800,2391.897,2414.201,3342432900,3297.152,3334.286,2312236000,3398.115,3445.553,2691019574
2012/7/18,1669.778,1665.865,1182061000,2412.062,2414.335,4175178800,3328.123,3352.848,2770680500,3437.645,3476.416,2990393392
2012/7/19,1660.557,1674.268,1567235200,2407.443,2424.322,4694905200,3343.238,3392.656,3319639800,3467.464,3525.84,3819589830
2012/7/20,1669.587,1658.3,1241173200,2415.71,2398.455,3761975400,3382.823,3369.913,2747115200,3519.593,3510.48,3188748883
2012/7/23,1646.758,1629.065,1127561600,2379.885,2365.431,3239036900,3347.87,3337.856,2317311100,3489.555,3477.062,2823058858
2012/7/24,1621.3,1632.952,1114986300,2353.22,2375.992,3031007900,3317.219,3361.09,2194170400,3454.426,3507.029,2899685064
2012/7/25,1628.635,1627.959,815093800,2368.384,2360.083,2489650100,3350.903,3332.085,2280355100,3495.878,3482.59,2815565188
2012/7/26,1628.718,1624.464,1065016300,2360.134,2347.488,3131409400,3329.011,3302.336,2336815200,3477.207,3444.937,2565774576
2012/7/27,1630.281,1630.31,1222071600,2353.942,2349.108,3109052500,3312.38,3283.592,2056679500,3454.138,3420.614,2448821788
2012/7/30,1633.479,1625.636,1207381800,2350.782,2335.793,3048485100,3280.104,3217.452,2127069000,3416.919,3335.241,2562518595
2012/7/31,1628.017,1631.885,1319049000,2336.882,2332.922,3209972300,3211.103,3159.192,2037841200,3324.866,3272.056,2458810483
2012/8/1,1633.384,1645.616,1198844000,2332.129,2358.651,3142084800,3152.73,3216.184,1989089300,3267.737,3333.011,2368308062
2012/8/2,1641.832,1634.553,1119697500,2354.073,2334.882,3151615900,3212.048,3195.863,2052931000,3327.654,3314.228,2257615922
2012/8/3,1637.808,1641.599,1011026400,2340.25,2353.737,2976978500,3203.114,3259.856,2185689100,3319.093,3393.94,2627380182
2012/8/6,1639.757,1658.371,1421829000,2350.117,2385.611,4182066500,3250.785,3337.267,3005128800,3381.394,3484.002,3362042644
2012/8/7,1657.163,1657.911,1355537400,2383.257,2388.873,3828548900,3336.22,3368.252,3401231900,3483.025,3524.754,3918228494
2012/8/8,1659.47,1662.768,1233364700,2390.959,2389.795,3781045100,3363.757,3356.485,3030069400,3520.974,3515.607,3755216917
2012/8/9,1662.063,1671.954,1119115400,2388.43,2411.7,3565895100,3351.448,3405.058,3363178200,3510.212,3565.896,4125272979
2012/8/10,1670.576,1665.175,1225328200,2409.937,2399.751,3470299500,3400.933,3395.849,3112478200,3561.851,3562.507,3815162639
2012/8/13,1661.599,1632.001,1593193800,2394.504,2351.931,4478354600,3386.033,3318.1,2773714300,3554.646,3489.253,3484769047
2012/8/14,1633.077,1633.143,1311136700,2352.659,2357.016,3985006600,3312.81,3349.585,2708519700,3483.766,3526.634,3707005481
2012/8/15,1628.572,1610.413,975790700,2350.022,2331.615,3058017600,3340.876,3310.839,2116013800,3519.485,3490.392,3223743525
2012/8/16,1608.94,1605.276,757457800,2327.91,2319.67,2590290500,3301.74,3286.828,1765989000,3480.188,3462.815,2742933541
2012/8/17,1604.711,1606.003,882257300,2318.432,2313.476,2606571700,3283.258,3286.778,1669188100,3457.606,3465.931,2429323744
2012/8/20,1594.055,1596.195,922148800,2294.901,2301.788,2740203300,3270.986,3289.439,1686018800,3448.267,3487.599,2663077474
2012/8/21,1596.521,1598.5,1176624200,2301.932,2313.703,3489510000,3287.734,3335.753,2279759200,3485.823,3549.838,3590828455
2012/8/22,1600.108,1591.334,1028306000,2315.14,2295.586,3170841200,3338.08,3306.111,2191730300,3549.048,3528.2,3516894334
2012/8/23,1593.217,1596.574,1208746300,2298.18,2302.199,3133534200,3303.697,3327.99,2204294500,3521.893,3556.22,3466248715
2012/8/24,1594.819,1588.111,1120343100,2295.684,2275.677,3186959100,3318.853,3265.749,2363720100,3542.97,3475.556,3402102602
2012/8/27,1583.914,1557.165,1436840400,2268.485,2228.204,3738619100,3250.693,3184.331,2199036100,3457.282,3394.922,2995528850
2012/8/28,1558.169,1570.44,1337034600,2226.898,2238.411,3377361500,3179.775,3200.993,2048633400,3386.634,3420.871,2602386391
2012/8/29,1565.278,1554.403,1208336100,2230.199,2214.814,2901064800,3197.343,3179.54,2089503100,3415.571,3408.171,2787194261
2012/8/30,1542.238,1560.286,1360324900,2204.515,2211.37,3549131000,3174.305,3129.495,2606989200,3398.2,3340.95,3194918280
2012/8/31,1556.008,1551.199,1018033900,2205.573,2204.868,2596498600,3122.528,3139.5,1776718300,3330.915,3354.8,2278843927
2012/9/3,1547.767,1560.08,1521699600,2201.123,2228.369,3854859200,3135.23,3200.306,2258340800,3347.027,3417.636,2678169184
2012/9/4,1566.23,1548.042,1328152800,2231.716,2204.407,3485268800,3202.488,3164.826,2110312400,3418.201,3390.987,2793195784
2012/9/5,1544.47,1537.531,1424044000,2199.743,2199.875,3475182400,3158.013,3181.8,2095168100,3384.016,3419.603,2715756927
2012/9/6,1540.347,1550.971,1300958000,2204.436,2217.823,3169588400,3187.11,3217.936,2177679600,3423.906,3458.193,2921957050
2012/9/7,1561.359,1619.213,3746538300,2233.912,2317.179,9452976400,3240.652,3334.66,5034968600,3482.53,3569.983,5866156972
2012/9/10,1620.36,1620.027,2239031500,2320.557,2326.666,6533055400,3343.806,3363.605,4271761800,3571.241,3608.761,5161457334
2012/9/11,1613.245,1605.073,1569433700,2316.532,2311.89,4626071900,3352.624,3350.088,3345373900,3596.408,3602.089,4297355652
2012/9/12,1615.133,1607.989,1542678700,2325.925,2320.071,4962251800,3360.26,3376.122,3379621100,3612.147,3628.534,4363456928
2012/9/13,1605.773,1597.16,1260758000,2316.679,2298.461,4204984900,3374.785,3329.299,3393824200,3625.713,3567.508,4254475111
2012/9/14,1616.007,1614.7,2082756900,2324.012,2315.542,6157181400,3356.238,3338.038,3491545500,3592.051,3568.222,3956161521
2012/9/17,1612.55,1582.095,1635811900,2312.055,2258.705,4898473400,3334.707,3237.704,2940163900,3563.895,3462.533,3553161435
2012/9/18,1574.295,1564.982,1137189200,2249.425,2235.239,3322869600,3222.978,3224.259,2063993200,3447.795,3454.667,2599598223
2012/9/19,1565.236,1569.069,1234604500,2237.218,2246.236,3434970600,3227.359,3255.866,1963177200,3457.311,3486.526,2516096455
2012/9/20,1562.769,1540.956,1537660300,2236.191,2195.951,4254577900,3253.531,3161.763,2679414900,3480.231,3364.47,3248692155
2012/9/21,1537.116,1545.964,1413016100,2190.327,2199.063,3812059300,3153.605,3143.71,2375236500,3351.935,3329.296,2686027491
2012/9/24,1534.649,1553.973,1387590000,2183.969,2215.516,3750168600,3129.536,3167.161,2212356000,3311.986,3351.988,2410941193
2012/9/25,1550.178,1553.701,1033634100,2209.975,2210.154,2787701900,3159.127,3144.408,1973587500,3343.625,3323.858,2404789425
2012/9/26,1551.426,1541.14,914601400,2208.906,2184.891,2745462600,3138.799,3071.989,2086043600,3315.494,3231.021,2377023818
